# Two Dipoles. Viscous opposite moments. $\\Reyn=0.5$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 2
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
88.699998,0.326463,0.051460,2.673537,-0.051460,0.005296
88.799998,0.326333,0.051404,2.673667,-0.051404,0.005285
88.899998,0.326204,0.051349,2.673796,-0.051349,0.005273
88.999998,0.326075,0.051293,2.673925,-0.051293,0.005262
89.099998,0.325946,0.051237,2.674054,-0.051237,0.005251
89.199998,0.325817,0.051182,2.674183,-0.051182,0.005239
89.299998,0.325689,0.051127,2.674311,-0.051127,0.005228
89.399998,0.325560,0.051072,2.674440,-0.051072,0.005217
89.499998,0.325432,0.051017,2.674568,-0.051017,0.005205
89.599998,0.325304,0.050962,2.674696,-0.050962,0.005194
89.699998,0.325176,0.050907,2.674824,-0.050907,0.005183
89.799998,0.325048,0.050852,2.674952,-0.050852,0.005172
89.899998,0.324921,0.050798,2.675079,-0.050798,0.005161
89.999998,0.324793,0.050743,2.675207,-0.050743,0.005150
90.099998,0.324666,0.050689,2.675334,-0.050689,0.005139
90.199998,0.324539,0.050635,2.675461,-0.050635,0.005128
90.299998,0.324412,0.050581,2.675588,-0.050581,0.005117
90.399998,0.324285,0.050527,2.675715,-0.050527,0.005106
90.499998,0.324159,0.050473,2.675841,-0.050473,0.005095
90.599998,0.324032,0.050420,2.675968,-0.050420,0.005084
90.699998,0.323906,0.050366,2.676094,-0.050366,0.005073
90.799998,0.323780,0.050313,2.676220,-0.050313,0.005063
90.899998,0.323654,0.050259,2.676346,-0.050259,0.005052
90.999998,0.323528,0.050206,2.676472,-0.050206,0.005041
91.099998,0.323403,0.050153,2.676597,-0.050153,0.005031
91.199998,0.323277,0.050100,2.676723,-0.050100,0.005020
91.299998,0.323152,0.050047,2.676848,-0.050047,0.005009
91.399998,0.323027,0.049995,2.676973,-0.049995,0.004999
91.499998,0.322902,0.049942,2.677098,-0.049942,0.004988
91.599998,0.322777,0.049890,2.677223,-0.049890,0.004978
91.699998,0.322653,0.049837,2.677347,-0.049837,0.004967
91.799998,0.322528,0.049785,2.677472,-0.049785,0.004957
91.899998,0.322404,0.049733,2.677596,-0.049733,0.004947
91.999998,0.322280,0.049681,2.677720,-0.049681,0.004936
92.099998,0.322156,0.049629,2.677844,-0.049629,0.004926
92.199998,0.322032,0.049577,2.677968,-0.049577,0.004916
92.299998,0.321908,0.049525,2.678092,-0.049525,0.004906
92.399998,0.321785,0.049474,2.678215,-0.049474,0.004895
92.499998,0.321662,0.049422,2.678338,-0.049422,0.004885
92.599998,0.321538,0.049371,2.678462,-0.049371,0.004875
92.699998,0.321415,0.049320,2.678585,-0.049320,0.004865
92.799998,0.321292,0.049269,2.678708,-0.049269,0.004855
92.899998,0.321170,0.049218,2.678830,-0.049218,0.004845
92.999998,0.321047,0.049167,2.678953,-0.049167,0.004835
93.099998,0.320925,0.049116,2.679075,-0.049116,0.004825
93.199998,0.320803,0.049065,2.679197,-0.049065,0.004815
93.299998,0.320680,0.049015,2.679320,-0.049015,0.004805
93.399998,0.320559,0.048964,2.679441,-0.048964,0.004795
93.499998,0.320437,0.048914,2.679563,-0.048914,0.004785
93.599998,0.320315,0.048864,2.679685,-0.048864,0.004775
93.699998,0.320194,0.048814,2.679806,-0.048814,0.004766
93.799998,0.320072,0.048764,2.679928,-0.048764,0.004756
93.899998,0.319951,0.048714,2.680049,-0.048714,0.004746
93.999998,0.319830,0.048664,2.680170,-0.048664,0.004736
94.099998,0.319709,0.048614,2.680291,-0.048614,0.004727
94.199998,0.319589,0.048565,2.680411,-0.048565,0.004717
94.299998,0.319468,0.048515,2.680532,-0.048515,0.004707
94.399998,0.319348,0.048466,2.680652,-0.048466,0.004698
94.499998,0.319227,0.048416,2.680773,-0.048416,0.004688
94.599998,0.319107,0.048367,2.680893,-0.048367,0.004679
94.699998,0.318987,0.048318,2.681013,-0.048318,0.004669
94.799998,0.318868,0.048269,2.681132,-0.048269,0.004660
94.899998,0.318748,0.048220,2.681252,-0.048220,0.004650
94.999998,0.318628,0.048172,2.681372,-0.048172,0.004641
95.099998,0.318509,0.048123,2.681491,-0.048123,0.004632
95.199998,0.318390,0.048074,2.681610,-0.048074,0.004622
95.299998,0.318271,0.048026,2.681729,-0.048026,0.004613
95.399998,0.318152,0.047978,2.681848,-0.047978,0.004604
95.499998,0.318033,0.047929,2.681967,-0.047929,0.004594
95.599998,0.317914,0.047881,2.682086,-0.047881,0.004585
95.699998,0.317796,0.047833,2.682204,-0.047833,0.004576
95.799998,0.317678,0.047785,2.682322,-0.047785,0.004567
95.899998,0.317559,0.047737,2.682441,-0.047737,0.004558
95.999998,0.317441,0.047690,2.682559,-0.047690,0.004549
96.099998,0.317323,0.047642,2.682677,-0.047642,0.004540
96.199998,0.317206,0.047595,2.682794,-0.047595,0.004530
96.299998,0.317088,0.047547,2.682912,-0.047547,0.004521
96.399998,0.316971,0.047500,2.683029,-0.047500,0.004512
96.499998,0.316853,0.047453,2.683147,-0.047453,0.004503
96.599998,0.316736,0.047405,2.683264,-0.047405,0.004495
96.699998,0.316619,0.047358,2.683381,-0.047358,0.004486
96.799998,0.316502,0.047311,2.683498,-0.047311,0.004477
96.899998,0.316385,0.047265,2.683615,-0.047265,0.004468
96.999998,0.316269,0.047218,2.683731,-0.047218,0.004459
97.099998,0.316152,0.047171,2.683848,-0.047171,0.004450
97.199998,0.316036,0.047125,2.683964,-0.047125,0.004441
97.299998,0.315920,0.047078,2.684080,-0.047078,0.004433
97.399998,0.315804,0.047032,2.684196,-0.047032,0.004424
97.499998,0.315688,0.046985,2.684312,-0.046985,0.004415
97.599998,0.315572,0.046939,2.684428,-0.046939,0.004407
97.699998,0.315456,0.046893,2.684544,-0.046893,0.004398
97.799998,0.315341,0.046847,2.684659,-0.046847,0.004389
97.899998,0.315226,0.046801,2.684774,-0.046801,0.004381
97.999998,0.315110,0.046756,2.684890,-0.046756,0.004372
98.099998,0.314995,0.046710,2.685005,-0.046710,0.004364
98.199998,0.314880,0.046664,2.685120,-0.046664,0.004355
98.299998,0.314766,0.046619,2.685234,-0.046619,0.004347
98.399998,0.314651,0.046573,2.685349,-0.046573,0.004338
98.499998,0.314536,0.046528,2.685464,-0.046528,0.004330
98.599998,0.314422,0.046483,2.685578,-0.046483,0.004321
98.699998,0.314308,0.046438,2.685692,-0.046438,0.004313
98.799998,0.314194,0.046393,2.685806,-0.046393,0.004305
98.899998,0.314080,0.046348,2.685920,-0.046348,0.004296
98.999998,0.313966,0.046303,2.686034,-0.046303,0.004288
99.099998,0.313852,0.046258,2.686148,-0.046258,0.004280
99.199998,0.313738,0.046213,2.686262,-0.046213,0.004271
99.299998,0.313625,0.046169,2.686375,-0.046169,0.004263
99.399998,0.313512,0.046124,2.686488,-0.046124,0.004255
99.499998,0.313399,0.046080,2.686601,-0.046080,0.004247
99.599998,0.313285,0.046035,2.686715,-0.046035,0.004239
99.699998,0.313173,0.045991,2.686827,-0.045991,0.004230
99.799998,0.313060,0.045947,2.686940,-0.045947,0.004222
99.899998,0.312947,0.045903,2.687053,-0.045903,0.004214
99.999998,0.312835,0.045859,2.687165,-0.045859,0.004206
